,Tweet_text,emotion
983,michelle malkin | \xc2\xbb gwyneth paltrow thanks obama supporting equal pay \xe2\x80\x98important working mother\xe2\x80\x99,sadness
984,stop. please stop. rt newspolitics: gwyneth paltrow obama: equal pay 'very important working mother',disgust
985,wealthy fundraiser-hosting actress: obama's equal pay support 'important working mother',disgust
986,gwyneth paltrow states equal pay women important,disgust
987,"theblaze yoiks! concerned equal pay ""as working mother""?! i\'m sure normal working mother would love pay equal",disgust
988,tipsheet: actress gwyneth paltrow obama: i'm concerned equal pay women working mother,disgust
989,"them
 partier $19m/yr gwynethpaltrow : equal pay women 'very important working mother.'",disgust
990,paltrow called president\xe2\x80\x99s push equal pay \xe2\x80\x9cvery important working,sadness
991,"equal pay women important ""working mother"" gwyneth paltrow (nt wrth: $140m).",disgust
992,wealthy fundraiser-hosting actress: obama's equal pay support 'important working mother',disgust
993,gwyneth paltrow cited equal,sadness
994,"\xe2\x80\x9 talkopan: tonight gwyneth paltrow cited obama\'s equal pay efforts important ""as working",disgust
995,microsoft ceo talk #karmaraise,disgust
996,"#gwynethpaltrow (worth $280 mil) said equal pay ""important working mother."" cheers",disgust
997,paltrow {*net worth $280m} \ncited.... obama\xe2\x80\x99s push equal,sadness
998,"gwynethpaltrow best laugh i\'ve today! | ""paltrow called president\xe2\x80\x99s push equal pay \xe2\x80\x9cvery important working",disgust
999,"lol\xc2\xbbrt thepowersthatbe:gwyneth paltrow thanks
 obama supporting equal pay \xe2\x80\x98impt working mother\xe2\x80\x99",sadness
1000,"ffs rt talkopan: tonight gwyneth paltrow cited obama\'s equal pay efforts important ""as working",disgust
1001,"okay
 then. anitakumar01: gwyneth paltrow cited barackobama push equal pay called \xe2\x80\x9cvery important working",disgust
1002,gwyneth paltrow thanks obama supporting equal pay \xe2\x80\x98important working mother\xe2\x80\x99,sadness
1003,la: gwyneth paltrow fawned obama handsome speak,disgust
1004,paltrow called president\xe2\x80\x99s push equal pay \xe2\x80\x9cvery important working mother.\xe2\x80\x9d,sadness
1005,charlescwcooke multi-millionaire saying equal pay important 'as working mother' funniest thing i've ever,disgust
1006,money quote #obama pool report #gwynethpaltrow home. said equal pay \xe2\x80\x9cvery important working mother.\xe2\x80\x9d this'll,disgust
1007,cosb52bomb bloviate_barbie paltrow praises worst potus history equal pay she's working mother. stupidly,sadness
1008,obama host gwyneth paltrow ($19 million earnings june says forbes): equal pay \xe2\x80\x9cvery important working,disgust
1009,,sadness
1010,,guilt
1011,"gwenyth paltow worth hundred million dollars she\'s concerned about
 equal pay ""working""",sadness
1012,"gwynethpaltrow makes millions fucking dollars she\'s whining ""equal pay"" she\'s ""working mother""?!?!?!?!?!",sadness
1013,gwyneth paltrow: working,disgust
1014,"tonight gwyneth paltrow cited obama\'s equal pay efforts important ""as working",disgust
1015,tillis\' answer equal pay ? basically,sadness
1016,melhunterwrites mum3fi she's dedicated supporting women mother's rights equal pay + opportunities work,disgust
1017,mother_diaries yes never understood that? honestly i've known lot women better suited job. equal pay,guilt
1018,vote4wallace idiotblog care equal pay women equal rights women. mother law owns good size,disgust
1019,mother deserves paid,fear
1020,unfathomable #women still fighting 2014 #equalpay. woman mother daughters i'm appalled. speak,guilt
1021,please tell woman doesn\xe2\x80\x99t deserve equal pay job man does. mother fucking dare,sadness
1022,#republicans voted equal pay women.,sadness
1023,elizabethforma femfreq #equalpay favorite feminist retweeting favorite person! (besides mother,fear
1024,mother raised 5 boys alone scrubbed floors small wage equal pay women unheard of. women deserve equal,sadness
1025,old white mother fuckers penises decide women still shouldn't get equal pay.,sadness
1026,#yesterday #gop reaffirmed #waronwomen voting #equalpay act! mother never #easier #nurse,sadness
1027,geez! exactly point #gop blocking equal pay bill?why wouldn't want,sadness
1028,woman deserves equal pay equal work. deserves baby without sacrificing job. mother... ' @mother_duderior september 2014's rant - equal pay equal work - watch // laugh // share //,sadness
1029,"would racism, civil wars, equal pay people understood math. lance mother trucking
 preaching
 math",disgust
1030,"#raisethewage ""whatever",sadness
1031,poor boys mother & friends #worthless ? #equalpay johnswinney marcobiagimsp neil_findlaymsp,anger
1032,poor boys mother #worthless #equalpay pcs_union pcs_scotland johnmcinallypcs cherylged67,sadness
1033,last night's lastweektonight touched hot topic working mother,guilt
1034,mother said: equal pay equal work. raise minimal wage. paid sick leave. child,sadness
1035,wage penalty becoming mother 37 years,disgust
1036,"#yesallwomen because
 guy",disgust
1037,labourroyall oona_king mother national campaigner equal pay women teachers. uk going,sadness
1038,president lost mother =health care all.has 2 daughters=equal,disgust
1039,bill's law partnership mother instilled understanding equal pay equal work. bill will...,disgust
1040,daughter deserves #equalpay works hard man; mother taught anything believes,disgust
1041,male colleague\xe2\x80\x99s pay given \xe2\x80\x9cfamily\xe2\x80\x9d boost mother\xe2\x80\x99s pay aauw #equalpay #eenews \n,sadness
1042,mother always taught fairness family value - think equal pay fairness everyone. ~mike,disgust
1043,bad. completely missed mother's equal pay day year. here's facts june 12th.,anger
1044,father's day (like mother's day) scott walker celebrated repeal equal pay,fear
1045,five facts working mothers mother's equal pay day.,anger
1046,yesterday working mother's equal pay day - far still go:,disgust
1047,today mother\xe2\x80\x99s equal pay day\xe2\x80\x94the day marks far mothers work year (in addition to...,anger
1048,father's day june 12th year (got,disgust
1049,june 12 mother\xe2\x80\x99s equal pay,sadness
1050,hey dads! instead gift,anger
1051,working mother's equal pay day? read take,disgust
1052,rt mjwatts1983: romanoffco2014 mother single,disgust
1053,celebrating 51st anniversary equal pay day,fear
1054,june 12 mother's equal pay,anger
1055,five facts working mothers mother's equal pay day | national women's law center:,disgust
1056,male colleague\xe2\x80\x99s pay given \xe2\x80\x9cfamily\xe2\x80\x9d boost mother\xe2\x80\x99s pay via,sadness
1057,"barackobama would
 young male raised single mother think isn't paid pay",sadness
1058,michael_subda sierraweber7 ever asked? 99% sure it's happened mother. street harassment lack equal,sadness
1059,,sadness
1060,"women life from
 nieces 2 mother &",disgust
1061,#yesallwomen equal pay act passed uk 1970. that's mother's working,disgust
1062,dagnello equal pay passed 1963 probably mother,disgust
1063,#yesallwomen,disgust
1064,#yesallwomen mother gaia always seeks balance nature maintain work place equilibrium #unionpower \xe2\x98\x9b women,disgust
1065,equality come equality pay: equal pay equal work...woman mother & mother privileged,disgust
1066,equal pay care,disgust
1067,#obama telling us single mother grandmothers struggles make,disgust
1068,equal pay? reason mother became business owner retired owner. made rules control,joy
1069,equal pay women bypasses yet another mother's day:,anger
1070,maybe snow mother's day god's way saying,disgust
1071,good mother's day women mn. #equalpay,fear
1072,icymi: women need mother\xe2\x80\x99s day via,guilt
1073,"yes! mt repdinatitus: mothers & women need fair minute
",sadness
1074,women's economic security act becomes law mother's day \xe2\x80\xa6 enforced? 1963 equal pay act apparently,disgust
1075,mother taught meaming,disgust
1076,happy mother's day! think #whatmothersneed deserve #equalpay higher minimum wage starters.,disgust
1077,"ofa mphs give tenn moms gift mother the
 sen alexander stop blocking#equal pay & raised wage. give moms & women a#fair",sadness
1078,examine national policies,joy
1079,equal pay - best mother's day present,disgust
1080,thank,fear
1081,\xe2\x80\x9 msdemtrust: happy mother's day party mississippi wants equal pay,disgust
1082,"happy mother's day! special shot-out single mothers doing
",disgust
1083,happy mother's day! human rights=women's rights. -with,disgust
1084,celebrating mother's day don't support equal pay equal work hypocrisy,fear
1085,happy mother's day! it's perfect day stand,anger
1086,mother's day single mom don't get equal pay equal,sadness
1087,flhousedems: happy mother\'s day caucus supports equal pay equal work. ~,sadness
1088,equal pay paid maternity leave best mother's day presents think of. you?,sadness
1089,mt susanpai happy mother\'s day,fear
1090,mother\xe2\x80\x99s,fear
1091,gop mother's day card:\n\ndear,fear
1092,\xe2\x80\x9 gideonstrumpet year mother's day maybe give gift paid maternity leave equal,disgust
1093,women really need mother\'s day... equal pay workplace would good start.,sadness
1094,happy mother's day caucus supports equal pay equal,fear
1095,"aren\'t ""anti-woman."" believe making mother\'s day mandatory equal pay",disgust
1096,happy mother's day every woman fights hard make sure women get equal pay equal,disgust
