,Tweet_text,emotion
902,grassrootslab report -women occupy <1 5 ca city manager positions= increasingly evident #gendergap #equalpay,joy
903,"manager magazine
 zum equal pay day: warum gegner there
 frauenquote manuela schwesigs neuestem plan zustimmen sollten",anger
904,"equal pay day: frauenquote and
 gehaltstransparenz vertragen sich nicht...",anger
905,"uomo389 11b_mic comitato13feb il problem
 #equalpay non riguarda solo salario paris
 my
 poche donne",anger
906,ein social media manager mit penis ist 200\xe2\x82\xac im monat mehr wert. #equalpay,fear
907,"bls82 amystephen yes hire better manager whine subjectively claim #equalpay others owe because
",sadness
908,mt8_9 arguing equal pay doesn't mean female shop assistant gets male manager. it's like like doesn't,sadness
909,"s/o business
 law professional
 telling us getting equal pay women manager/supervisor",sadness
910,equal pay fails,sadness
911,men younger workers see biggest falls pay \xe2\x80\xa6,guilt
912,"higher career ladder women go reach manager & executive levels, #wagegap",guilt
913,"icymi massnow policy & operations
",joy
914,"gothicprada ????????? it's ok. ask manager don't believe equal pay women your
",sadness
915,dark_maturus alisonforky,fear
916,equal pay gilt auch f\xc3\xbcr entsendungen ins ausland | human resources manager,anger
917,exfootball manager reading ladies,fear
918,#derby school club manager: please note council currently undertaking equal pay,disgust
919,"lol feminist
 shit running around naked. i'm feminist i'm tryna get equal pay manager position",sadness
920,laborsec whitehouse raise wage make equal pay manager,sadness
921,exsacerdotal it's done paying equal pay. manager expect anyone earn less themselves.that'd sort,sadness
922,equal pay women laws ever passed i'm going get job hiring,sadness
923,still pissed district manager refusing give equal pay people training i'm fucking,sadness
924,food manager files equal pay lawsuit station casinos,sadness
925,rt culinary226 food manager files equal pay lawsuit stationcasinos | las #vegas review-journal,sadness
926,#vegas mt howardstutz: texasstation food manager files equal pay lawsuit stationcasinos via,sadness
927,lvrj vegas voice food manager files equal pay lawsuit texas station: food beverage director at...,sadness
928,3 things manager hasn\xe2\x80\x99t told need hear #paygap #equalpay #managers #working #wo,guilt
929,equal pay equal twerk. hey,sadness
930,equal pay opportunity outrage? katie,sadness
931,today #albany #ny job interview q. woman would #equalpay re: manager parces leads male sales reps? reply: life,disgust
932,happy equal pay day! agree glassdoor\xe2\x80\x99s community manager salary,sadness
933,,joy
934,demanding equal pay superior one many people said 'you manage manager' gone,sadness
935,bud_caddell wonder creates need entirely equal pay specific job functions. brand manager make,disgust
936,equal pay day demo interview: 'ich habe mir 40k brutto vorgestellt..' \nhr manager: 'daf\xc3\xbcr arbeitet nicht einmal mein,anger
937,,sadness
938,uk tv: see rupert graves ford manager peter hopkins story behind uk 1970 equal pay,sadness
939,democrats push equal pay; flynn loses campaign manager - raleigh news & observer -,sadness
940,whitehouse #equalpay & equal positions! don't give raise 2 keep mouth shut make male qualified colleague,sadness
941,morning memo: democrats push equal pay; flynn loses campaign manager: democrats using fifth anniversary...,joy
942,ex-oracle manager claims fired asking give indian staff equal pay,sadness
943,demand equal pay indian staff got manager california fired oracle.,sadness
944,ex-oracle manager claims fired asking give indian staff equal pay: lawsuit alleges discriminatio...,sadness
945,ex-oracle manager claims fired asking give indian staff equal pay: lawsuit alleges discrimination agai\xe2\x80\xa6,sadness
946,christheflyest never said equal pay. hiring manager chose paying somebody,sadness
947,"schribzilla kjauntson yeah
 didn't work ass school make equal pay mcdonald's",sadness
948,school business manager: school business,disgust
949,"rise and
 grind this
 hump day equal pay day....still looking manager help paper work and
 booking show..get",sadness
950,firstadopter time preference issue. willing become manager equal pay wanted get,sadness
951,fedex manager wins initial victory #equal pay suit,fear
952,fedex manager wins initial victory equal pay suit: memphis-area fedex project manager won initial victory...,fear
953,network rail senior manager commits joint working tssa resolve equal pay issues - predefined,joy
954,"scrapperduncan thebiglemon resource center
 flatter pay structure. workers equal",sadness
955,"equal pay day: ""frauen sollen das doppelte verlangen""...",anger
956,you're,sadness
957,tommygun1886 top manager would introduce equal pay wage structure. money infact spend would spend,sadness
958,hazelcowan trade,joy
959,ac360 equal pay work. i'm going pay manager 2 years bachelors someone 10 years,sadness
960,aren't listening. equal pay equal work. i'm comparing 2 fry cooks. fry cook manager.,sadness
961,hated asked equal pay,sadness
962,zeitarbeit schl\xc3\xbcssel f\xc3\xbcr wachstum: equal pay titelstory im fachmagazin \xe2\x80\x9eniederrhein manager\xe2\x80\x9c\ndie zeitarbeit w...,sadness
963,alabama #manufacturing manager #equalpay women. mt natlwow: lily ledbetter:://t.co/r1nnutxq via youtube #dnc2012,fear
964,lilly,anger
965,barackobama michelleobama **u true american business manager running us big mind! equal work equal pay...,disgust
966,"wondering getting equal pay show... like steviej dude manager problem
 helped get deal w/the show",sadness
967,dream obama's #equalpay went act earned assistant manager buffalo river state,guilt
968,"votes cast measures secure #equalpay women because
 puts burden management?! manager",disgust
969,"vj44 you
 are
 talking about
 equal pay manager paying full pay employees cutting $ from
 cheque wthot",sadness
970,mariacantwell equal pay petition valid. boeing manager equalized pay. tell,disgust
971,\xe2\x80\x9 boycotkochbros: romney campaign manager: equal pay really workers \xe2\x80\x98suing employers,sadness
972,retired manager,fear
973,teaching manager void/refund/apply credit make eligible raise. equal pay equal,sadness
974,#4 - uk salary male manager,sadness
975,women claim want equality equal pay workplace heavy shit lifted manager calls every,sadness
976,"equal pay equal work. retail manager fined underpaying development
 disabled",sadness
977,tomcoates practical example: companies merit-based pay,sadness
978,andreasvou89 keeping,sadness
979,ramifications federal equal pay deal: authoriser: communications,disgust
980,yasbutnothurst i'm manager,fear
981,equal pay rally day! told station manager bof trying screw community workers,sadness
982,women walmart fight equal pay:,sadness
983,minder,fear
984,dear manager loadedmag putting s.o.d home page posted feature! send 'em equal pay leaflets women's,guilt
985,postal manager pursue discrimination lawsuit equal pay act : postalreporter news blog: via,sadness
986,essex : single status/equal pay project manager: essex - profile account manage career,disgust
987,single status/equal pay project,sadness
988,single status/equal pay project manager:,sadness
989,"female hour
 bosses 107 years equal pay: average female manager uk faces wait 57 years",guilt
990,equal pay 4 #women: #female bosses 'facing 57-year wait':it found average male manager paid basic salary,sadness
991,equal pay still 57 years away - despite 40 years equal pay legislation male manager,sadness
992,chriskiff,sadness
993,"conditions/equal pay manager (single status): support single status management team develop hour
",sadness
994,"employment: 8th circ. revives hour
 manager's equal pay",disgust
995,"work: hour
 manager - knowledge sex discrimination",disgust
996,miguelstg wages set market need function. trying say cashier manager equal,sadness
997,jasoncalacanis instead letting worker,sadness
998,uopx survey: 75% say working conditions women,guilt
999,many #women want take #leadership? via accenture \n#gendergap #equalpay #work \n,guilt
1000,equality given! #boldforchange happy #iwd oweyaa #pledgeforparity: #equalpay & jobs grow leadership roles,disgust
1001,thank leadership,disgust
1002,happy stand chriswardd3 support proposed equal pay ordinance. ty leadership!,fear
1003,pattymurray women key company highly valued contributions leadership. equal pay,disgust
1004,gogartycolm gregor_kerr intovicepres totally agree. need real leadership. someone fight #equalpayforequalwork vote,sadness
1005,new read: employer leadership #equalpay fact sheet via,sadness
1006,"time long overdue leveling playing field women\xe2\x80\x99s men\xe2\x80\x99s pay, forever.\n #equalpay",sadness
1007,"looking forward business
 posted yesterday backing w/how they're leading re: family",disgust
1008,"leadership. puerto rico government
 ricardorossello signed #equalpay legislation",disgust
1009,governor ricardorossello addressed gender pay gap issue signing historic equal pay legislation #internationalwomensday,joy
1010,clintonfdn chelsea equal pay? clinton foundation leadership team,disgust
1011,demand women labor granted paid family,disgust
1012,teachers never suffer verbal abuse. need strong union leadership principals support,joy
1013,query relation health safety leave pregnant teachers. today suffered verbal abuse from...,joy
1014,amazing movie,sadness
1015,equal pay women. bodily autonomy women. women leadership stem. let's get,sadness
1016,men women get equal,sadness
1017,need bold leadership,disgust
1018,"call action policy-makers shareholders
 accelerate gender equality.\xe2\x80\x9d ' women deserve equal pay. women deserve raises, promotions, leadership roles. it's men make happen. owe women,",disgust
1019,2017 shouldn't need #internationalwomensday. equal pay equal skills. gender pay gap,sadness
1020,industriall affiliates work organize women,disgust
1021,i'm really excited nervous #equalpay post. new direction test leadership skills,guilt
1022,realdonaldtrump uh...are really women hc leadership? yikes. \n#healthcare #aca #obamacare #women #ceo #equality #equalpay,sadness
1023,great meeting ceos leading u.s. health insurance companies provide great healthcare american people.,sadness
1024,equal pay directed towards producers,joy
1025,knowing when\xe2\x80\x94and not\xe2\x80\x94to,joy
1026,equal,sadness
1027,name 5 things must change order establish #genderequality workplace? wef can:,sadness
1028,saramurray johnjharwood heaven bid given leadership role credit work much less equal,sadness
1029,thanks santa barbara commission women inviting speak women's leadership,anger
1030,"men reframe ""see"" women",disgust
1031,equal pay women's top workplace,sadness
1032,thank annlininger leadership hb2005. women deserve equal pay equal work. proud testify,sadness
1033,trump also bad for:\n\xe2\x80\xa2 americans\n\xe2\x80\xa2 economy\n\xe2\x80\xa2 trade\n\xe2\x80\xa2 diplomacy\n\xe2\x80\xa2 environment\n\xe2\x80\xa2 democracy\n\xe2\x80\xa2 women,joy
1034,"yes. lot people
 would otherwise travel face hostility & hate.",joy
1035,equal pay equal work yet achieved non profit world. it's time. #fundraising #leadership,disgust
1036,"feminist
 make possible first time men free.",disgust
1037,well said onthebass classed #leadership #thinking need look changing #leaders,guilt
1038,actual f james green?! \n\n#gop #utah #equalpay way muppet,sadness
1039,ivankatrump lived feminine leadership & equal pay one benefits communist world. help ms. sloane around,disgust
1040,"#trudeaumeetstrump talk women business
 leadership forget talk #equalpay #paidfamilyleave - c'mon",sadness
1041,,disgust
1042,"hopesolo 60minsports usc_wsoccer misses leadership! are
 strong woman beauty",disgust
1043,huge step nolacitycouncil #equalpay leadership jaredcbrossett. #lalege others need,sadness
1044,sheryl sandberg says policy agenda women affordable child,disgust
1045,allidoisowen cheering #audi sb ad promoting equal pay women co.'s leadership male minus hr/pr,sadness
1046,ezydayzy tjfixman realdonaldtrump leadership respects judiciary & legislature. equal pay 45 years. rain ... utter,fear
1047,one tenth. getting #womenintech leadership roles goal,disgust
1048,snapchat's female board member paid 1/10 counterparts. even women,joy
1049,next-gen #leadership: audi used superbowl time message equal pay equal work. #socialequality,disgust
1050,octaviaspencer audi hold feet fire equal pay equal leadership.,sadness
1051,committed shattering ceilings & stereotypes leadership #equalpay. women could afford audi. great message.,disgust
1052,lookatmeimdanny audi would nice diverse leadership back recent commentary equal,sadness
1053,,disgust
1054,,disgust
1055,confidence women's biggest barrier equal pay & leadership,sadness
1056,see,disgust
1057,crholland yes. & ideally beyond image like equitable practices equal,sadness
1058,"withoutviolence audi signed with
 #equalpay",disgust
1059,way raise fight #equalpay! #genderpaygap,sadness
1060,progress everyone.,disgust
1061,amybown1 go audi leadership website...6 white guys...equal pay issue them..they need shut,sadness
1062,"don't disagree with
 points made",fear
1063,audi_online gets pushback super bowl ad advocating equal pay #sb51,sadness
1064,hoping audiusa leadership goes next step; puts advocacy behind candidates & initiatives advancing #equalpay,guilt
1065,perseverance & determination #weekendwarrior #diversity #earncma #leadership #glassceiling #equalpay,guilt
