,Tweet_text,emotion
2258,"i\'m gonna guess either\na) something ""poc"" representation\nb) something women equal pay\nc) something",anger
2259,white3884 peterdaou #hrc team talking,disgust
2260,peterdaou did. cut away stopped talking trump started talking plans vision. every,guilt
2261,disagree. meaning trump #intouch ? hrc campaign focused #equalpay #womensrights #gunviolence,sadness
2262,"how's
 dnc ""war room"" going? neeratanden donnabrazile hope focuses equal",sadness
2263,cinnamonchimera i'm equal,sadness
2264,"nothing lose since trump promised take away women
 rights/deport/no health care/no equal pay/bring jobs back",sadness
2265,certainly,disgust
2266,vox1nihili told trump paid women equal pay last 30 yrs. said,sadness
2267,women work trump get paid equal pay equal work. said obama hillary.,sadness
2268,,anger
2269,"quitnosloan trump pro-women. look history msm reporting. trump said equal pay 4 equal work. red
 agenda? sounds rational 2",sadness
2270,"coreyciorciari kharyp feminist
 lost prior trump vote. openly sexist & racist. equal pay equal",joy
2271,"emme69mw bernie4people jstein_vox dem
 wanting change country w/gay",sadness
2272,"cnn stymie stymie yaw stymie yam stymie yay. give trump microphone
 ignore equal",sadness
2273,cadie_02 seriously suggesting donald trump remove equal pay,sadness
2274,"nycjaneyvee thought trump\'s ""good news workers"" going higher",guilt
2275,fortunemagazine trump upon taking office rectify this. talk cheap. american women deserve equal pay equal work. cut,sadness
2276,"shmr50 catstorming juddlegum trump equal pay woman:\n""you\'ll make much work hard"".\npretty",sadness
2277,ivanka wants go politics. sorry issues (family,joy
2278,"notrumpnway trump hires women & equal pay corporation.that speaks volumes. are
 actions talk",sadness
2279,notrumpnway trump women & equal pay vs majority corporations. you're clueless usual,sadness
2280,"omg dem
 ones fighting equal pay nitwit votes trump????!!!! lol",sadness
2281,amazing blog people regret voting,guilt
2282,equal pay,sadness
2283,laurenduca what's anti women equal,sadness
2284,equal pay equal work equal justice,sadness
2285,trump team asks state department hand info gender equality programs \xe2\x80\xa6 much equal,sadness
2286,statedept take page energy book refuse provide info #vawdata #equalpay #trump,sadness
2287,trump's team asked list programs aim promote gender equality \xe2\x80\x94 rattling state department employees,guilt
2288,wonder female trump supporters feeling now? i'm sure don't need frivolous things like jobs equal pay anything.,guilt
2289,"trump team asks state department
 names staffers working gender equality programs:",joy
2290,pdxmattb patriotchick iamthemzbrdget,guilt
2291,equal pay,sadness
2292,trump team asked state department info women\xe2\x80\x99s issues,joy
2293,let #trump set women back still today! #genderequity #feminist #equalpay,sadness
2294,don't sleep what's brewing transition. sign come.,disgust
2295,#trump asking names state department #genderequity worker names?,guilt
2296,obama's first legislative achievement: protecting equal pay women. trump's set taking away health insurance,sadness
2297,mhuffelmyer support equal pay lgbt rights made progressive,sadness
2298,gender wage gap us could get worse donald trump \xe2\x80\xa6 via,joy
2299,emmasteel19 meeppsison 37threalm inked1bna mermerdee rafalhill way trump organization woman equal pay. look,sadness
2300,jamiebrown999 trump give women equal,sadness
2301,left control,joy
2302,things cooling trump? left give,sadness
2303,well long prove work hard,disgust
2304,female doctors outperform male,sadness
2305,californiaxhigh eldanolectro many threats stated trump & cabinet around women's health & reproduction. still haven't achieved equal,sadness
2306,trump's america limit reach #titleix sexual misconduct cases college,sadness
2307,i'll get trump president republicans accept equal pay,sadness
2308,jody_rossel figure known paying women less?,sadness
2309,krazy_kriz3253,fear
2310,ivanka delightful woman.\nbut equal pay thing,anger
2311,"populism. still don\'t understand this. trump enact many ""liberal"" policies benefit regular people.",sadness
2312,ezlusztig lightheart1 many pressing issues right equal,sadness
2313,ww even voted women's rights equal pay. threw away,sadness
2314,willinois brooklynsun76 women finally equal,sadness
2315,trump said appoint anti-roe v. wade,joy
2316,emmyrossum dare ask equal,sadness
2317,bu-bye family,disgust
2318,stevepayaslian thehill schools states bad people voted trump equal pay obamacare wouldn't,sadness
2319,hillary clinton donald trump equal pay equal work,sadness
2320,\xe2\x80\x98shameless\xe2\x80\x99 solution: emmy rossum resolves showtime equal pay dispute,joy
2321,the_taxdude : trump loves bullies . bullies love trump. makes sense. feel sad both. really dignity & equal,anger
2322,"amused trump got slammed misogynist allegedly saying women ""don\'t deserve equal pay unless good job",sadness
2323,mikepencevp,anger
2324,mike pence thinks working mothers damage kids\xe2\x80\x99 emotional growth \xe2\x80\xa6 via,disgust
2325,,sadness
2326,"trump said ivanka wants work ""the women\'s issue"".... issue exactly? equal",sadness
2327,trump's labor secretary pick seriously troubling record wages women. #minimumwage #equalpay,joy
2328,it's astonishing left wingers scream equal pay obama 8 years! hillary pays female staff unders.trump pays,sadness
2329,sarahksilverman budha baby say women walked jobs equal pay it'll tell underlords trump fired. praise,sadness
2330,realdonaldtrump washingtonpost guess trump first president grant women equal pay,sadness
2331,johnkasich veto heartbeat,disgust
2332,alyssa_milano read,fear
2333,adamrenz found it. she\xe2\x80\x99s going advocate equal pay maternity leave. solidly democrat issues trump likely act,joy
2334,secretary labor want equal pay,sadness
2335,donald trump break working moms) equal,sadness
2336,gullsimpression hillarypix time really see point taking stand given trump/pence positions,sadness
2337,ananavarro one wonders trump talks equal,sadness
2338,trump's cabinet picks opposed:\nequal pay equal work\nraising minimum wage\na woman's right choose,sadness
2339,mastercardnews pledge important trump brought employees get equal pay. #snakes & #crooks like stealing,sadness
2340,women knew line trump elected: reproductive,guilt
2341,mika--if wanted equal pay legislation,sadness
2342,whitewatercrew bye minimum wage increase & equal pay equal work. hand mean hardees trump burger,sadness
2343,minimum wage equal,sadness
2344,"less insulting trump picked someone wal-mart board."" #imstillwithher #lovetrumpshate #equalpay",sadness
2345,note dc press: it's easy do. here's good example.,guilt
2346,ivanka advocate equal pay maternity leave. daddy #trump appoints labor sec. doesn't believe worker's,sadness
2347,100 big companies sign equal pay pledge final act donald trump& #worldnews,sadness
2348,"rt france4hillary: trump's new labor second
 andrew puzder known denouncing almost every worker right. opposes minute
 wage & equal pay! sad.",sadness
2349,mandelldmandell fivefifths day al gore visited trump tower today ivanka talking equal,anger
2350,44 companies made huge commitment equal pay trump takes office.,sadness
2351,"mattwalshblog benshapiro sjw asked trump women would get equal pay said ""if good jo",sadness
2352,oh know new first lady(not trump's wife) wants equal pay equal work. she's also talking gore climate change. :),sadness
2353,raymondwps ivanka melania though i'm sure want,disgust
2354,100 big companies sign equal pay pledge final act donald trump's administration,sadness
2355,trump filling swamp alligators - hungry,sadness
2356,"puzder objectifies women make buck: ""i like beautiful women eating burgers bikinis. think it\'s american."" #antilaborsecretary",anger
2357,v_spelldem snowbiewan carl's jr. uses sex sell hamburgers. what's connection david frum trump's labor,joy
2358,backing white house's latest move equal,sadness
2359,trump's new labor secretary andrew puzder known denouncing almost every worker right. opposes minimum wage & equal pay! sad.,sadness
2360,"jssmrtr spoken equal pay trump message gets night
 picked well it's",sadness
2361,glad see trump filling cabinet strong feminists. bodes well women getting equal pay & respect workplace.,sadness
2362,"trump\'s labor sec. carl\'s jr. ads: ""i like beautiful women eating burgers bikinis. think it\'s american""",anger
2363,marykateclark defraudthevote trying wrap head around woman voted trump wants equal,sadness
2364,equal pay equal work. without donald trump.,sadness
2365,#equalpay already enforcement priority #eeoc. ivankatrump pushed it. may get even attention #trump administration,joy
2366,abortion &,joy
2367,#equalpay \nbusinesses pledge carry fight without trump's support.,sadness
2368,feminist white house history made one last moves equal pay,fear
2369,feminist white house history made one last moves equal pay,fear
2370,dgbennett45 fully believe women receive equal pay- trump pay women execs men; hillary pays 67% men,sadness
2371,i'm actually still upset trump supporter told face he's happy women still don't make equal,sadness
2372,cnni nandito94 equal,sadness
2373,,sadness
2374,hardballchris \nask,sadness
2375,regret voting trump. woman twice much work $2 less. #equalpay bulls-.,sadness
2376,geewhizpat broodingbrahmin jonriley7 need moment process female voted openly anti female trump wants equal,sadness
2377,katyyannn trump promotes equal pay equal work \nif qualify,sadness
2378,"haynes_sandi point year+ campaigning you
 ever think trump would support women equal pay?",sadness
2379,guffaw!! takes enormous lack brain cells 2 concerned 4,disgust
2380,"trumpgrets' tumbler
 page trump supporters can't take anymore",sadness
2381,"bshopkin mighty_humanzee concern believing lies? trump always women high positions staff with
 equal",sadness
2382,haynes_sandi,sadness
2383,emilioemm would sandi haynes anyone else think trump would anything equal pay women? thinks we're overpaid.,sadness
2384,"haynes_sandi i'm sorry 2 tell you
 trump hates woman &doesnt believe equal pay. new tax plan shows much thinks women!!",sadness
2385,amazing blog people regret voting,guilt
2386,haynes_sandi kristoffstjohn1 ha ha ha. really think trump equal pay??? ha ha ha. hillary. ha ha,sadness
2387,"voted trump because
 wanted equal pay ? deduct extra",sadness
2388,"jonriley7 sandi sorry trump thinks americans make much now. ever say make you
 think cared equal",sadness
2389,wtf? example photo . . . trump never mentioned equal pay. hrc every day.,sadness
2390,amazing blog people regret voting,guilt
2391,tomilahren thank women protested today. still women don't equal pay & won't,sadness
2392,"whatmoresarah much professional
 equal pay that's also voted trump opposed hrc!",sadness
2393,deannolongerino it's moot isn't it? knows clinton would done equal pay. know trump won't,sadness
2394,hillary talked,sadness
2395,jurasick cristinancl make trump toying romney? would love see two discuss equal pay,sadness
2396,cristinancl cindyblack3 praised getting #1. guess trump-romney make,guilt
2397,69% white males voted trump said don't need extra money wives would made hillary's equal pay program,sadness
2398,whyyradiotimes us working class statistically majority women & poc voted overwhelmingly clinton. 69% white men voted,joy
2399,ivanka trump equal pay childcare? maternity leave proposal applies pregnant mothers,sadness
2400,via npr: women could pay men health care trump want equal,sadness
2401,"emergency president-elect donald trump podcast + equal pay feet
",sadness
2402,impeaching,joy
2403,trump could start wearing pantsuits passing equal pay laws '4d chess' cheers still wouldn't,sadness
2404,one wrinkle #uswnt cba conflict expansion strategy: trump transition unlikely,disgust
2405,morningmika women wait trump takes reproductive,sadness
2406,sensanders work trump get equal pay. guess rest country catch,sadness
2407,would love see trump administration put forth maternity leave equal pay part first 100 days,sadness
2408,"report also found actually notable alignment between
 trump & clinton voters issues like equal pay money",joy
2409,everyone's keeping close eye ivanka trump said--and done--on #equalpay & #paidleave.,guilt
2410,letters: equal,sadness
2411,kamalaharris that's fantastic equal pay equal work keeping trump check. that's really enough,sadness
2412,ivanka trump equal pay childcare? maternity leave proposal applies pregnant ... -\xe2\x80\xa6,sadness
2413,sassofcas 1phoebejtonkin breitbartnews truth: trump always hired,disgust
2414,jennife96039053 might failed strategy repel green,sadness
2415,darealgenaro terrymendozer abfalecbaldwin trump good example. paying women equal pay sometimes,sadness
2416,women demand equal pay lol trump says work hard yes !,sadness
2417,trump good man reinstate #vra pass #equalpay raise #minimumwage leave #plannedparenthood,sadness
2418,search deeper. don't believe fox 1st all. don't listen bashing ads candidates. it's propaganda. don't look answers fb.,joy
2419,drill_thrawl support,guilt
2420,fuming rage brother doesn't think women deserve equal pay also supports trump ummm fuck,sadness
2421,"trump latest: ""these new unis women\'s soccer hopes earning equal pay. throwing ones bleachers encouraged...""",sadness
2422,equal pay day_ black women can't afford donald trump _ essence. com third level education -,sadness
2423,"clarkewolfe ""mr president women want equal pay control bodies""....trump: "" fire ventral",sadness
2424,blossom349 leahrboss woman's rights take away? lol trump pays women equal pay often,sadness
2425,trump gives young feminist brush-off equal pay abortion via mailonline.,sadness
2426,,guilt
2427,edenshau kimsrustywheels trump better record/ equal pay. hillary figuratively raped interns worked free. hired less women,sadness
2428,maestrogaeta traceylross joanwalsh hrc right calling trump sexism focus maternity,joy
2429,dream last night donald trump ceo fifa kohara19 stared cussing equal treatment,guilt
2430,tkovachnashvil realdonaldtrump tomhanks,guilt
2431,trump's crazy twisted hens don't care equal pay equal work plus don't care reproduction rights. #very twisted,sadness
2432,wonderfullone marilynt4 kgkathryn tcaldarez skookerg,anger
2433,asking equal time comedy show makes trump nazi? people ask equal pay & equal opportunity nazis well?,sadness
2434,"stanleyhedges sr_aldrich thetalkcbs okay
 abortion part",sadness
2435,"hey - one comment trump far want
 equal pay story. woso people:",joy
2436,mydemocracy habitual_grump trump equal pay stats,sadness
2437,don't know i'm fighting trump supporter twitter dot com equal,sadness
2438,#trump ag pick #jeffsessions\nvoted against\n#lilyledbetteract #equalpay #women\n#matthewshepardhate,sadness
2439,"#imwithher #presidentobama #trumpboycott #ivankatrump women soccer players suing 4 equal pay. imp
 trump/ivanka/hubby stand",sadness
2440,#he4she #trump #pence\nhave american women abandoned battle equal pay? thedovbaron \xe2\x80\xa6,anger
2441,"prediction: melania trump flotus pet project = ""equal pay equal",sadness
2442,"minutes
 beckysauerbrunn woman us soccer team receive equal",sadness
2443,election trump uswnt fight equal pay take extra,sadness
2444,donald trump's equal pay across country,sadness
2445,"mmpadellan going 2use \xc2\xa3$ trump supported businesses - already working free 10th november
 level men equal pay",sadness
2446,scam amazon. paid good money reading library go2 close account-#grabyourwallet-now lose books!!,disgust
2447,"richardfarley political climate changed markedly since trump won election. people
 aren't open equal pay",sadness
2448,nia4_trump,sadness
2449,healthandcents polltakerguy theglobaluniter teamtrump,disgust
2450,forget equal,sadness
2451,watched parts nbcsnl saturday night live last night. totally,guilt
2452,"trump okay
 with:gay",sadness
2453,party future. heheh,joy
2454,alt-r: equal pay bullshit ! equality can't forced ! trump: demand time snl ! alt-r: makes,sadness
2455,dodi70 lechatnoire4 yes...as circle jerking trump. biggest infrastructure bill since,sadness
2456,makewayfortay,disgust
2457,ec chooses,sadness
2458,"misogynist someone hates women. respect woman's
 right choose get equal pay. voted trump",sadness
2459,_drewkyle ladies4trump,sadness
2460,flynnsgirl trump said woman let rich famous people. - equal pay woman.. hillary pay woman,sadness
2461,intimidated selma marchers & voted,sadness
2462,"g0ssi_ trump fought 70 years
 life bring women equal men offered jobs equal pay you
 washed efforts",sadness
2463,mention trump's agenda regarding equal pay paid,sadness
2464,trump won't increase minimum wage. \nhe won't ensure equal pay. \n\nand say plans black community,sadness
2465,brandyfloyd81 goodale18 robpulsenews hrc favored raising,sadness
2466,akers_lewis thought eu bought us workers rights equal,sadness
2467,gmanfan64 shannoncoulter boycotting ivanka trump again? she's supporter equal,sadness
2468,guess you're millionaire don't worry others getting equal pay equal work. trump cabinet post?,sadness
2469,"megynkelly isn\'t feminist: ""i find it\xe2\x80\x99s alienating least half women country""",sadness
2470,theview,joy
2471,trump means majority women. screwed president. roe vs wade gone. equal work equal pay never #djtsucks,sadness
2472,say bye-bye 2 trump gets,sadness
2473,planned parenthood protected women\xe2\x80\x99s health 100 years. happy birthday! #100yearsstrong,disgust
2474,see stand help,sadness
2475,fvng trump believe wage gap think court picks will? equal pay laws overturned,sadness
2476,isn't smug little ditz railed,sadness
2477,sexual,joy
2478,#eu needs military draft grow up!!! equal pay equal,sadness
2479,"bigoted? your
 feed you
 call hrc 4 paying female execs cltn fnd close 1/2 males make? praise 4 trump equal pay?",sadness
2480,tonythereasonr circle_tj upset,guilt
2481,"pay equity top trump\xe2\x80\x99s political agenda, daughter ivanka #equalpay advocate.",sadness
2482,senate republicans block bill equal pay remind women trump,sadness
2483,"may hire staff give ""equal pay"" never fucking paid
 ordered. trump",sadness
2484,jooniepls trump racist? hires,joy
2485,resistance2020 breitbartnews,sadness
2486,lavenderblue27 dorothykidd1 bernie write article? it's bullshit. equal,sadness
2487,dallasosa kingsleyavenue trippreview womenintheworld \n\nactually. hrc won votes!\n\ntrump anti climate,sadness
2488,everyone country deserves equal pay equal rights unless trump yeah deport,sadness
2489,trump administration republican controlled,joy
2490,,guilt
2491,equal pay? trump says yes!: via,sadness
2492,trump supporters saying want drastic change... equal pay,sadness
2493,"30 years still arguing women
 equal pay access birth control hope women voted trump remember",sadness
2494,went fuck america,sadness
2495,ckolacia actually she's perfect trump's transition team since doesn't support equal pay women. much draining,sadness
2496,"wow trump minutes
 image comments ivanka #amazing spoken like true democrat #equalpay #childcare #education sensanders",guilt
2497,trump anti,joy
2498,woman fighting 4 equal pay male,sadness
2499,brianstelter trump pays women equal,sadness
2500,women paid equal pay trump organization. 1/3 less men clinton foundation.,sadness
2501,liberals: trump,sadness
2502,"allofus2016 trumps\'s ""victory"" means must fight harder right: equal",sadness
2503,,joy
2504,astrongnevada christacyvegas renomarky k8xc trump problem putting women high positions equal,sadness
2505,drudge_report nypost trump,joy
2506,demand equal pay anti-trump,sadness
2507,week:,guilt
2508,candidate fought,guilt
2509,"you
 fakes whining trump is:sexist homophobic women's equal",sadness
2510,grneyedmandy orchidgrl1301 give america chance 2 heal? trump may surprise us all.,disgust
2511,neuroaristocrat daveanthony 4 years someone would help,disgust
2512,dear,joy
2513,women played purest,guilt
2514,manzana256 \n equal pay.\n trump:,sadness
2515,two days,guilt
2516,real_gage msm said trump sexist... ran,joy
2517,donovanpaisley meeeedge working new trump administration equal pay women's issues would time better spent.,sadness
2518,let's rebuild infrastructure equal pay women forefront new trump era. building partisan,sadness
2519,realdonaldtrump american4eqalty equal pay women forefront trump era. easily bipartisan,sadness
2520,women's rights take hit. equal pay equal work trump's agenda. hates women. must support,sadness
2521,"#michaelmoore said people
 voted trump would've actually got far help",sadness
2522,answered him. #equalpay #abortionrights #birthcontrol\nhe argued didn't cast mccain/palin trump vote opposition that.,sadness
2523,#election2016 came trump supporter. asked big #feminist movement behind sarah palin before.,sadness
2524,lesdoggg equal pay went toilet trump got,sadness
2525,asapatheist course. equal pay,sadness
2526,trumpprotest\n\nso sorry ignore facts\ntrump helped jesse jackson & rainbow push coalition\n\n#rainbowpushcoalition\n#equalpay,guilt
2527,asranomani,joy
2528,trump please give women equal,sadness
2529,"week's wici talk trump presidency women + with
 faring hiring + equal pay. read on!",joy
2530,"lenadunham read your
 article",sadness
2531,"week: trump, workplace racism, (un)equal pay day. anything positive left?",joy
2532,tbh it's hard want *understand* voted trump people believe right equal,sadness
2533,"42% women voted trump: don't cry ab your
 lost health/repro",sadness
2534,sruhle would want donald trump,sadness
2535,mmflint trump wants equal pay women. wife,sadness
2536,hectormorenco rd7612 kellyannepolls senatorsanders another debunked myth trump! productive women don't beg equal,sadness
2537,angela_rye millenials didn't vote either.no debt relief.white woman gave lip service turned trump.no equal pay,sadness
2538,knew right bet trump's administration women get equal pay,sadness
2539,,joy
2540,women get equal pay,sadness
2541,trump voter claiming sexist racist? great! prove it: speak immigrants. intervene muslims' behalf. push equal pay.,sadness
2542,"letter ups
 witnessed today",fear
2543,sensanders present elect donald trump wants equal pay,sadness
2544,derekouellette doubtful. she's never created job. trump created multiple thousands jobs hiring thousands blacks equal,disgust
2545,hurt also trump wants take reproductive rights away& also equal pay 4 equal work.#trump abuses women!,sadness
2546,kb805 wonderfullone nothing new. women hurt other. sad,guilt
2547,"pretentiousweeb hillary monster she's backed pp women's right choose equal pay. trump opposed
",sadness
2548,see trump saying sexist comments plans take away rights body equal,joy
2549,"yes, want\nequal pay.\nno, reject\ntrump\xe2\x80\x99s \xe2\x80\x9clocker room\xe2\x80\x9d banter,\na \xe2\x80\x9cwall\xe2\x80\x9d united states/mexico\nand plan \xe2\x80\x9cban\xe2\x80\x9d",guilt
2550,forgotten #equalpay today low priority trump president,guilt
2551,approx. 66% white women voted #trump. guess change want #equalpay white,sadness
2552,millotweets maddowblog naacp rpcoalition \n\ntrump female execs make equal pay. hillary pays $0.73,sadness
2553,"literally cannot fathom woman voted trump.\n""yeah equal rights equal pay would
",sadness
2554,jusiper nothing besides minimum wage (trump might,sadness
2555,support right choose woman,fear
2556,paulasherriff try equal pay thick socialist politicians want ban president elect trump,sadness
2557,trump,sadness
2558,"ryanclassic kasimirurbanski ""if woman works hard",disgust
2559,shocked nothing trump's 100 day plan addresses equal pay. via,sadness
2560,"i\'m disappointed because
 trump/equal pay because
 kat von d ""waterproof"" tattoo eyeliner smudged badly throughout day.",anger
2561,woso player wants equal pay voted trump.,sadness
2562,"docrocktex26 ralfoo7 voting basic human rights equal pay list goes lovely mr trump making
 racism great",sadness
2563,stevekerr trump:volunteer,disgust
2564,equality going suffer,guilt
2565,"despite equal pay act 46 years
 ago women still earn significantly less men. trump won't",sadness
2566,"today women work free 1 january
 2017. #equalvalue #epd2016\n",anger
2567,what's harrowing trump,anger
2568,"heard words ""trump",fear
2569,"fernaynay99 lol. hear about
 left equal pay women. trump hillary doesn't. you
 don't wanna hear",sadness
2570,"disturbing 2 hear women say ""oh voted trump because
 like pence"". mike pence voted women getting equal pay 3",sadness
2571,sinbencel people saying trump hates women anyways said supports equal pay equal,sadness
2572,start spitting women never get equal pay trump,sadness
2573,"wolfedotexe talking about? donald trump obviously repeal 1963 equal pay act! because
 he's
",sadness
2574,"climate change real! ""pay taxes!"" ""equal",sadness
2575,"irissidle equal pay? you
 read trump's promise american people? single mom w/no help financially. i'm",sadness
2576,posie_styles obama day 1: equal pay women. liberal agenda. trump day 1: bye bye,sadness
2577,"protestors chanting ""fuck donald trump"" ""equal",guilt
2578,white women voted trump tanked us,sadness
2579,sorry,fear
2580,donald trump,anger
2581,"efeigey true
 bernie's minimum wage + equal pay/climate change/healthcare/etc policies so
 far trump's",sadness
2582,women fight jobs equal pay even trump power,sadness
2583,"preselect trump rolling back press
 obama's efforts. equal pay 4",sadness
2584,it's clear type leader trump,sadness
2585,patskam want hear you. mention valid,sadness
2586,trackstarjesus yeah ok. mom main breadwinner family trump equal pay women.,disgust
2587,america missed opportunity #hillary. could gotten potus 77% we'll pay,sadness
2588,"morningmika msnbc 1st time interviewed trump 15 you
 asked equal",sadness
2589,wonder respect equal pay still issues- let happen! trump's win boils white women,sadness
2590,dad (pro trump) agreed fact men women shouldn't equal pay men suited,sadness
2591,"ktmcfarland congratulations heard right working trump another woman with
 equal",guilt
2592,girl said doesn't believe women get equal pay describing voted trump...,sadness
2593,name one thing trump said done racist. considering many minorities working trump organization equal,sadness
2594,paigeolsen27 bannerite humans_vs_trump \nnow consequences reverse work climate change roe vs wade immigration woman rights,joy
2595,,joy
2596,53% women voted trump y'all still wondering can't get equal,sadness
2597,trump #smeared & #bullied #hillary front world. 12 accusations molestation-ok equal pay & women's rights,sadness
2598,"gloria steinem\n-women\'s lib.!!!!!!!!\n-protested war\n- firm believer equal pay women\n-""trump president""",sadness
2599,would maybe like trump little bit supported equal pay acknowledged climate,sadness
2600,mogoldma don't think trump ever said done anything would give impression would enforce equal pay,sadness
2601,i'd move canada could afford,anger
2602,ahahah voted equal pay 3,sadness
2603,mike pence's awful positions women's rights \xe2\x80\xa6,guilt
2604,jaclynglenn trump mentioned lgbtq rights & trump also advocate equal pay women. well-liked,sadness
2605,trump president bombed exam. it's fine since even get med school won't get equal pay anyway,sadness
2606,don't understand females voted,sadness
2607,things going hit white women voted trump hardest\n\nroe\nplanned parenthood\naca\nequal pay,sadness
2608,say goodbye to:\nroe\nplanned parenthood\nsame sex,anger
2609,trump didn't win presidency. republicans house senate. gay,sadness
2610,mezaouiyasser isabellaamariem advocating human,sadness
2611,carlyreneexo nazimacaroniart women voted trump really think get equal,sadness
2612,potent trump won equal pay day: day women working fulltime stop earning due wage,sadness
2613,ok; asap: equal pay women. get congress soon! best mr. president! trump 16!,sadness
2614,foxnews hrc would equal,sadness
2615,1. equal pay\n2. paid family leave\n\njust issues president trump needs fix next 4,disgust
2616,stephaniebaric women already get equal pay(not outcome)stop state funding& cost go down. fed minwage high enough.trump fixing,sadness
2617,better hear one trump supporting woman complain equal rights equal,sadness
2618,trump twisted hens also didn't care equal pay 4 equal work. also deplorables don't care raising min. wage!,sadness
2619,susanlmelton wonderfullone that's interesting. obviously care reproductive,sadness
2620,"people
 want say women oppressed #trump..under obama 8 years still don't equal",sadness
2621,"women vote trump he's
 fighting equal",sadness
2622,"don
 like trump obamacare wasn't
 good higher minimum wage contributes inflation. equal pay too.",sadness
2623,"wage gap between
 men women 15-20% us. means make",disgust
2624,wanted equal,sadness
2625,may president elect trump demonstrate he's everyone? starters equal pay equal,sadness
2626,"female classmate say ""i agree trump women don\'t deserve equal pay"" words. get fuck",sadness
2627,sure male celebrities appalled trump fight equal pay female,sadness
2628,hope women voted trump happy never equal pay equal,sadness
2629,wanting equal pay equal work horrific!,anger
2630,friendly reminder voting trump means voting man believes discriminating based,sadness
2631,scottshanle i'm independent. personal liberty basic rights. believe equal pay women. voted,anger
2632,oh preaching vote trump wonder women don't get equal pay,sadness
2633,roryglavin trump requested overturning women's right,sadness
2634,trump:no planned,disgust
2635,equal pay dumb trump supporting,sadness
2636,"didn't
 realize women lost right equal",sadness
2637,soledadobrien rvawonk 2. chose race reproductive,sadness
2638,parisjackson nice sensationalism. 8 years obama never got equal,sadness
2639,"rn i\'m waiting trump 180 go back everything like ""hah fooled ya! better health care equal",sadness
2640,fact trump policies equal pay women paid maternity,joy
2641,trump won. cried found out. female going hard next 4 years guess wait equal pay,sadness
2642,since trump,sadness
2643,you're woman & voted trump assume don't want reproductive rights rights body &you hate equal,sadness
2644,women voted trump happy lose equal,guilt
2645,dear female trump,joy
2646,"don't get women voted trump. like rights body? want equal pay? because
 don't",sadness
2647,lmao white women decided vote trump ask poc/lgbt fight receive equal,sadness
2648,ingrahamangle equal pay women back kitchen trump send,sadness
2649,fuck? let donald trump become president... goes equal,sadness
2650,women voted trump wait see working rights/equal pay shit,sadness
2651,women voted trump embarrassed ashamed yourself. self respect. kiss equal pay obgyn rights door,sadness
2652,hillary clinton's loss says women politics,joy
2653,"that's right white women kiss equal pay good trump doesn't
 believe even minimum wage....suckers",sadness
2654,instant trump becomes,sadness
2655,krbactivist doesn't even give equal pay company. women executive jobs working,sadness
2656,wonder women voted trump get equal,sadness
2657,"trump tragic outcome especially
 v.p mike pence - man believes conversion therapy & anti equal",joy
2658,chance #trump bring equal pay women? ones work bums,sadness
2659,,joy
2660,president trump--all progress,joy
2661,choice really sure clinton wanted equal pay men women's better pay working,sadness
2662,woman voted trump voted equal man. voted need equal pay. voted kkk.,sadness
2663,"thank you
 trump dummies russia
 puppets. your
 woman you
 rights your
 body well equal pay programs 4ur",sadness
2664,young women voted trump: you're employed don't get equal pay paid family,sadness
2665,,sadness
2666,hey ladies voted trump start saying goodbyes birth,guilt
2667,trump opposes equal pay equal,sadness
2668,*preaches equal,sadness
2669,go: repeal roe v,sadness
2670,"nuts like trump saddens me. women can\xe2\x80\x99t equal pay reverse sex marriage & lower minute
 wage. business run",sadness
2671,,sadness
2672,wanted equal pay equal right voted trump openly insulted women without remorse. don't understand women,sadness
2673,trump biggest bigot planet. hilary wants equal pay everyone. fuck? i'm done,sadness
2674,cpworld90 obamacare,sadness
2675,trump sucks mike pence voted women equal pay thinks planned parenthoods abortion clinics wtf red,sadness
2676,trump presidency +\nrepublican house +\nrepublican senate =\nroe v wade jeopardy =\ngay marriage jeopardy =\nequal pay jeopardy,sadness
2677,i'm sad women voted trump vp candidate voted equal pay women 3 times mention trump's rhetoric towards,sadness
2678,don't think mike pence keep trump white house sane. pence religious,sadness
2679,friends voted,anger
2680,trump wins repeal sex,sadness
2681,"c_alvia76 _jennart trump doesn't
 want woman equal pay right body. you're boy like you'd",sadness
2682,dear hillary find one faces give concession speech. trump get equal pay women first 100,sadness
2683,nicoia_ -false. trump gives women equal pay+benefits. wikileaks revealed hillary pays women less. promoted 1st woman build high,sadness
2684,women voted trump elects new federal supreme court justices,sadness
2685,fellow working women: voted trump,guilt
2686,woman voted trump wanna hear complain equal pay don't deserve,sadness
2687,davedmena66,guilt
2688,y'all forget donald trump doesn't support women rights?!! say goodbye equal pay abortion,sadness
2689,well goodbye equal pay,anger
2690,cpworld90 jodieharsh don't know trump won't jack shit gay marriage. he'll fair equal pay,sadness
2691,#trump wins say good bye obamacare scotus gayrights prochoice equalpay raising #minimumwage #immigration pray #military,sadness
2692,boss voted trump. know you're getting equal pay equal,sadness
2693,like people think trump gets,guilt
2694,trump become leader free,sadness
2695,trump becomes president women lose,sadness
2696,people think women get equal pay voted,sadness
2697,you're woman voted,sadness
2698,women trump say want equal pay also say women isn't fit,sadness
2699,we're getting conservative supreme,sadness
2700,first female president?,sadness
2701,women want equal pay equal,sadness
